"Longitude","Latitude","Date","Survey_Type"
-77.03604,0.90407,2014-11-23,"transect"
-77.02887,0.9299,2014-09-03,"transect"
-77.02653,0.92069,2013-01-06,"transect"
-77.01547,0.95257,2014-04-19,"transect"
-77.05178,0.92069,2015-09-15,"transect"
-77.01282,0.94348,2014-12-03,"transect"
-77.03261,0.9219,2013-11-02,"transect"
-77.02825,0.9379,2019-07-21,"transect"
-77.01749,0.95511,2013-05-20,"transect"
-77.04149,0.9276,2017-10-09,"transect"
-77.04944,0.91802,2018-04-14,"transect"
-77.00752,0.93572,2010-03-03,"transect"
-77.05599,0.9162,2018-06-07,"transect"
-77.00549,0.9522,2010-10-03,"transect"
-77.04508,0.91572,2012-02-01,"transect"
-77.01344,0.95208,2012-08-08,"transect"
-77.06128,0.91171,2012-12-31,"transect"
-77.03043,0.90335,2018-02-03,"transect"
-77.02902,0.93596,2016-07-05,"transect"
-77.03588,0.90783,2017-05-09,"transect"
-77.00534,0.90529,2018-01-16,"transect"
-77.04258,0.93608,2017-06-09,"transect"
-77.0404,0.93839,2014-08-06,"transect"
-77.0323,0.93572,2012-11-03,"transect"
-77.01515,0.94457,2011-06-11,"transect"
-77.04289,0.92566,2017-10-27,"transect"
-77.04305,0.92202,2011-11-26,"transect"
-77.00705,0.90577,2011-07-05,"transect"
-77.03495,0.90868,2013-06-13,"transect"
-77.02404,0.90444,2015-11-22,"transect"
-77.01064,0.94651,2012-06-04,"transect"
-77.03479,0.92748,2016-03-18,"transect"
-77.04196,0.92275,2014-07-07,"transect"
-77.03697,0.93681,2018-11-27,"transect"
-77.05988,0.91159,2013-07-19,"transect"
-77.01032,0.94384,2016-10-29,"transect"
-77.02497,0.93354,2012-02-28,"transect"
-77.00378,0.95111,2011-05-04,"transect"
-77.04695,0.92966,2013-01-29,"transect"
-77.00939,0.94457,2012-01-27,"transect"
-77.03012,0.90456,2018-02-25,"transect"
-77.05022,0.92687,2014-05-06,"transect"
-77.01515,0.95693,2020-04-02,"transect"
-77.05412,0.92008,2013-07-05,"transect"
-77.00814,0.90614,2018-04-11,"transect"
-77.03245,0.9202,2018-06-24,"transect"
-77.01344,0.90674,2017-06-20,"transect"
-77.02076,0.94917,2010-01-06,"transect"
-77.01921,0.91814,2012-06-27,"transect"
-77.04554,0.92505,2019-06-07,"transect"
-77.03526,0.93972,2013-03-28,"transect"
-77.00627,0.95208,2010-05-12,"transect"
-77.02154,0.93014,2015-08-21,"transect"
-77.0418,0.93123,2012-02-04,"transect"
-77.01734,0.94602,2014-10-11,"transect"
-77.02201,0.92711,2016-02-18,"transect"
-77.0496,0.91802,2010-05-13,"transect"
-77.0616,0.91062,2013-04-07,"transect"
-77.01297,0.93378,2013-12-27,"transect"
-77.0443,0.92942,2011-03-15,"transect"
-77.05334,0.92166,2010-06-15,"transect"
-77.0256,0.90989,2014-12-28,"transect"
-77.0538,0.91996,2013-02-07,"transect"
-77.04258,0.92226,2016-03-16,"transect"
-77.03012,0.9322,2011-12-20,"transect"
-77.00767,0.93111,2013-08-16,"transect"
-77.02606,0.95414,2019-07-04,"transect"
-77.05567,0.91741,2014-05-22,"transect"
-77.04648,0.92238,2014-10-21,"transect"
-77.02014,0.94469,2015-02-25,"transect"
-77.01812,0.90674,2018-10-26,"transect"
-77.01266,0.93584,2018-01-17,"transect"
-77.01017,0.92481,2017-09-26,"transect"
-77.06534,0.90771,2019-07-07,"transect"
-77.0256,0.93317,2019-04-27,"transect"
-77.0443,0.92396,2020-03-05,"transect"
-77.02061,0.93269,2010-11-26,"transect"
-77.03947,0.9139,2014-08-17,"transect"
-77.03495,0.93899,2015-11-29,"transect"
-77.02653,0.95184,2016-03-15,"transect"
-77.05318,0.91899,2011-07-04,"transect"
-77.0351,0.92723,2015-01-14,"transect"
-77.01469,0.9442,2013-01-08,"transect"
-77.01173,0.94202,2019-02-06,"transect"
-77.03962,0.92772,2011-08-24,"transect"
-77.03651,0.90395,2019-10-13,"transect"
-77.04648,0.92154,2018-05-13,"transect"
-77.01578,0.94784,2010-11-07,"transect"
-77.03775,0.92735,2017-03-27,"transect"
-77.00643,0.95026,2018-05-12,"transect"
-77.04944,0.92808,2020-03-22,"transect"
-77.02825,0.94214,2020-01-09,"transect"
-77.01126,0.93693,2014-05-24,"transect"
-77.02217,0.90759,2018-10-09,"transect"
-77.06767,0.90832,2012-01-06,"transect"
-77.04352,0.91584,2014-11-02,"transect"
-77.02092,0.94202,2018-03-07,"transect"
-77.03557,0.92723,2011-09-17,"transect"
-77.02528,0.92954,2013-10-24,"transect"
-77.03167,0.93536,2012-06-16,"transect"
-77.00908,0.94324,2017-10-02,"transect"
-77.05006,0.92117,2010-11-22,"transect"
-77.04196,0.92735,2012-10-02,"transect"
-77.03978,0.93875,2012-03-27,"transect"
-77.01406,0.94202,2016-12-26,"transect"
-77.05115,0.91899,2015-02-15,"transect"
-77.02856,0.90322,2015-10-24,"transect"
-77.04508,0.92069,2017-06-30,"transect"
-77.00331,0.90444,2019-02-16,"transect"
-77.01905,0.94045,2014-11-04,"transect"
-77.03978,0.92517,2019-07-13,"transect"
-77.03339,0.90383,2013-11-13,"transect"
-77.03432,0.91462,2020-04-21,"transect"
-77.06612,0.90953,2017-09-17,"transect"
-77.00128,0.95245,2011-07-11,"transect"
-77.02918,0.90444,2015-10-26,"transect"
-77.01905,0.93184,2010-03-04,"transect"
-77.01687,0.94627,2012-01-25,"transect"
-77.01079,0.94602,2014-07-02,"transect"
-77.03978,0.92069,2014-08-21,"transect"
-77.02123,0.9316,2015-12-31,"transect"
-77.02809,0.94699,2010-04-05,"transect"
-77.04321,0.92469,2016-07-30,"transect"
-77.00238,0.95233,2018-03-25,"transect"
-77.06487,0.90929,2014-06-18,"transect"
-77.04289,0.92493,2016-12-17,"transect"
-77.06658,0.90711,2017-08-08,"transect"
-77.02108,0.93827,2018-07-28,"transect"
-77.0111,0.92796,2014-08-01,"transect"
-77.05848,0.91511,2015-05-04,"transect"
-77.01391,0.92081,2019-11-10,"transect"
-77.04305,0.92481,2015-02-09,"transect"
-77.00877,0.94214,2019-03-14,"transect"
-77.02388,0.95026,2011-05-22,"transect"
-77.00799,0.93233,2019-08-08,"transect"
-77.03697,0.91535,2013-12-01,"transect"
-77.03682,0.91596,2019-01-29,"transect"
-77.04679,0.91499,2018-02-24,"transect"
-77.05848,0.91317,2017-04-04,"transect"
-77.0538,0.92081,2017-07-02,"transect"
-77.05193,0.91984,2012-05-07,"transect"
-77.02248,0.90759,2018-09-10,"transect"
-77.05536,0.91535,2010-09-27,"transect"
-77.03682,0.90965,2019-11-05,"transect"
-77.03682,0.93002,2011-01-03,"transect"
-77.03199,0.90322,2012-09-06,"transect"
-77.03308,0.9202,2017-07-31,"transect"
-77.02201,0.90383,2017-04-14,"transect"
-77.06035,0.91256,2010-09-04,"transect"
-77.0284,0.95002,2015-06-19,"transect"
-77.02762,0.90504,2016-01-05,"transect"
-77.02404,0.95608,2012-11-17,"transect"
-77.01562,0.95717,2020-01-14,"transect"
-77.02606,0.90529,2017-04-02,"transect"
-77.0323,0.91935,2018-05-31,"transect"
-77.027,0.91487,2010-03-20,"transect"
-77.03869,0.92978,2015-11-06,"transect"
-77.0178,0.91802,2017-05-04,"transect"
-77.01687,0.94869,2018-05-10,"transect"
-77.04944,0.92335,2012-04-13,"transect"
-77.01656,0.93257,2012-02-09,"transect"
-77.03806,0.9236,2015-11-15,"transect"
-77.05458,0.91584,2017-07-03,"transect"
-77.06689,0.90698,2010-05-07,"transect"
-77.01531,0.93426,2018-05-09,"transect"
-77.01313,0.92178,2011-12-12,"transect"
-77.01064,0.92432,2012-02-16,"transect"
-77.02684,0.90953,2018-08-01,"transect"
-77.05147,0.91717,2015-06-15,"transect"
-77.03308,0.94178,2012-07-23,"transect"
-77.00861,0.95087,2015-02-08,"transect"
-77.04352,0.9333,2016-07-17,"transect"
-77.00705,0.95148,2014-04-28,"transect"
-77.04445,0.93245,2015-12-23,"transect"
-77.01734,0.92348,2015-02-22,"transect"
-77.02482,0.91547,2013-04-17,"transect"
-77.01531,0.95099,2017-09-15,"transect"
-77.03806,0.90395,2015-02-06,"transect"
-77.02045,0.93099,2013-01-30,"transect"
-77.01858,0.91766,2011-04-14,"transect"
-77.02248,0.90432,2014-11-01,"transect"
-77.03292,0.92493,2014-03-06,"transect"
-77.00082,0.9522,2013-12-04,"transect"
-77.02014,0.9436,2018-02-08,"transect"
-77.02435,0.90747,2012-12-09,"transect"
-77.02108,0.92954,2016-05-30,"transect"
-77.01469,0.94978,2016-11-19,"transect"
-77.02388,0.92105,2020-02-29,"transect"
-77.00627,0.95148,2013-03-13,"transect"
-77.00877,0.92602,2018-02-19,"transect"
-77.03136,0.92178,2010-02-04,"transect"
-77.05895,0.91244,2017-10-24,"transect"
-77.04009,0.93851,2017-01-18,"transect"
-77.02949,0.95026,2010-05-29,"transect"
-77.02513,0.90795,2011-03-08,"transect"
-77.03448,0.90335,2019-11-18,"transect"
-77.02341,0.9413,2011-04-10,"transect"
-77.03947,0.92408,2018-01-14,"transect"
-77.0164,0.93596,2010-09-07,"transect"
-77.01406,0.90711,2016-01-06,"transect"
-77.03541,0.92432,2019-07-08,"transect"
-77.015,0.91996,2017-03-18,"transect"
-77.01671,0.91875,2013-09-08,"transect"
-77.01313,0.94639,2011-01-05,"transect"
-77.03947,0.92893,2017-01-08,"transect"
-77.0111,0.94433,2017-04-26,"transect"
-77.01952,0.93924,2016-02-07,"transect"
-77.00222,0.95233,2012-03-28,"transect"
-77.02809,0.91074,2017-08-13,"transect"
-77.03354,0.94045,2015-04-14,"transect"
-77.03744,0.91875,2014-10-01,"transect"
-77.02373,0.93463,2019-08-29,"transect"
-77.03635,0.9162,2010-06-22,"transect"
-77.03308,0.93426,2012-07-15,"transect"
-77.03838,0.92687,2013-03-16,"transect"
-77.03308,0.94057,2015-06-13,"transect"
-77.02404,0.9333,2016-01-18,"transect"
-77.0164,0.93984,2017-04-10,"transect"
-77.02949,0.94784,2011-07-23,"transect"
-77.01936,0.94033,2010-02-26,"transect"
-77.01952,0.93608,2014-04-18,"transect"
-77.06082,0.91074,2015-11-03,"transect"
-77.01173,0.93511,2016-03-21,"transect"
-77.01999,0.94893,2011-08-09,"transect"
-77.0683,0.90783,2014-02-06,"transect"
-77.03713,0.92699,2018-01-08,"transect"
-77.0083,0.94093,2019-05-23,"transect"
-77.02248,0.90383,2013-09-13,"transect"
-77.03417,0.92808,2012-10-13,"transect"
-77.06845,0.90662,2010-08-21,"transect"
-77.04539,0.91559,2014-06-23,"transect"
-77.01702,0.94614,2012-08-13,"transect"
-77.01578,0.94808,2013-08-02,"transect"
-77.02201,0.9236,2010-08-20,"transect"
-77.01702,0.94881,2011-05-05,"transect"
-77.06705,0.90783,2018-03-31,"transect"
-77.0256,0.92663,2015-09-22,"transect"
-77.06144,0.91074,2013-03-07,"transect"
-77.00986,0.95075,2015-09-12,"transect"
-77.02715,0.94627,2018-10-18,"transect"
-77.00799,0.92978,2011-08-07,"transect"
-77.03869,0.93475,2016-10-04,"transect"
-77.06222,0.91159,2019-03-13,"transect"
-77.05365,0.92129,2015-02-02,"transect"
-77.02341,0.93899,2011-09-20,"transect"
-77.03588,0.90795,2017-06-11,"transect"
-77.03651,0.93051,2013-11-19,"transect"
-77.04804,0.92335,2017-10-30,"transect"
-77.01874,0.91753,2013-01-05,"transect"
-77.04523,0.92881,2010-07-30,"transect"
-77.03276,0.9442,2011-06-20,"transect"
-77.04243,0.93184,2015-10-03,"transect"
-77.05458,0.91572,2016-08-21,"transect"
-77.02684,0.90941,2012-04-03,"transect"
-77.0164,0.94275,2018-07-23,"transect"
-77.02684,0.92602,2018-11-07,"transect"
-77.01235,0.95548,2013-12-25,"transect"
-77.01734,0.93802,2011-10-24,"transect"
-77.02326,0.90444,2011-09-16,"transect"
-77.02731,0.91014,2018-03-04,"transect"
-77.06191,0.90977,2013-05-31,"transect"
-77.01625,0.93851,2013-11-18,"transect"
-77.01578,0.94202,2011-09-01,"transect"
-77.02684,0.90359,2013-08-27,"transect"
-77.04367,0.92638,2016-08-29,"transect"
-77.01328,0.94808,2010-10-30,"transect"
-77.01999,0.91705,2011-11-21,"transect"
-77.04414,0.92408,2010-02-23,"transect"
-77.00658,0.95184,2012-11-05,"transect"
-77.01952,0.90662,2013-04-23,"transect"
-77.05817,0.9145,2010-03-14,"transect"
-77.04726,0.91814,2016-10-19,"transect"
-77.05521,0.91741,2017-05-14,"transect"
-77.04523,0.92141,2010-03-21,"transect"
-77.03417,0.9442,2010-07-31,"transect"
-77.01406,0.94796,2020-01-25,"transect"
-77.01297,0.93281,2019-06-05,"transect"
-77.02497,0.92711,2010-03-06,"transect"
-77.02435,0.93402,2015-06-09,"transect"
-77.05287,0.91911,2011-03-20,"transect"
-77.02139,0.93814,2016-01-23,"transect"
-77.00487,0.95305,2015-12-09,"transect"
-77.02809,0.9522,2011-04-05,"transect"
-77.03058,0.94093,2019-07-28,"transect"
-77.01921,0.94457,2016-07-26,"transect"
-77.04149,0.93366,2016-09-03,"transect"
-77.02918,0.93136,2014-05-07,"transect"
-77.01173,0.93281,2017-08-09,"transect"
-77.02684,0.91996,2018-01-22,"transect"
-77.05614,0.91462,2011-07-20,"transect"
-77.02466,0.90432,2012-10-28,"transect"
-77.01453,0.95269,2013-01-22,"transect"
-77.02357,0.94796,2010-02-09,"transect"
-77.00736,0.93754,2017-10-17,"transect"
-77.03105,0.92978,2020-03-03,"transect"
-77.01235,0.93099,2011-06-25,"transect"
-77.04819,0.92978,2019-06-22,"transect"
-77.03588,0.92735,2014-08-03,"transect"
-77.06674,0.90747,2010-05-18,"transect"
-77.03417,0.9145,2015-10-17,"transect"
-77.05521,0.91232,2017-11-21,"transect"
-77.03884,0.9185,2019-01-26,"transect"
-77.00019,0.95281,2019-04-07,"transect"
-77.00565,0.95293,2014-11-29,"transect"
-77.0616,0.9105,2016-10-18,"transect"
-77.0376,0.92869,2015-05-08,"transect"
-77.01983,0.95269,2018-06-08,"transect"
-77.0323,0.9145,2010-05-24,"transect"
-77.05739,0.91547,2018-08-19,"transect"
-77.00954,0.9453,2015-04-20,"transect"
-77.06658,0.90808,2014-04-01,"transect"
-77.02482,0.90771,2012-04-02,"transect"
-77.05723,0.91377,2010-02-10,"transect"
-77.03183,0.94602,2010-04-01,"transect"
-77.03354,0.9373,2018-07-26,"transect"
-77.01936,0.9419,2013-01-07,"transect"
-77.02154,0.93633,2017-04-28,"transect"
-77.03121,0.92238,2017-05-25,"transect"
-77.00892,0.92602,2014-01-25,"transect"
-77.05271,0.92396,2017-11-13,"transect"
-77.0457,0.91559,2012-07-30,"transect"
-77.04726,0.93051,2011-06-06,"transect"
-77.02123,0.94881,2012-12-02,"transect"
-77.04321,0.93378,2018-11-05,"transect"
-77.01999,0.93839,2014-11-12,"transect"
-77.03058,0.9413,2015-01-25,"transect"
-77.00596,0.90541,2017-04-18,"transect"
-77.03651,0.93814,2019-04-18,"transect"
-77.02887,0.93305,2012-02-10,"transect"
-77.03666,0.90395,2017-04-07,"transect"
-77.02918,0.9179,2014-05-23,"transect"
-77.01936,0.93996,2017-03-26,"transect"
-77.03775,0.92408,2019-06-02,"transect"
-77.01889,0.94033,2014-07-19,"transect"
-77.05521,0.9122,2015-04-22,"transect"
-77.01827,0.9442,2018-01-20,"transect"
-77.015,0.95245,2015-02-07,"transect"
-77.03697,0.92263,2019-08-21,"transect"
-77.03027,0.9362,2016-05-10,"transect"
-77.01328,0.92857,2014-08-25,"transect"
-77.00752,0.93657,2012-07-02,"transect"
-77.02747,0.90529,2016-08-01,"transect"
-77.00861,0.9419,2010-10-05,"transect"
-77.03308,0.90577,2018-11-23,"transect"
-77.02451,0.91547,2019-02-10,"transect"
-77.02669,0.93778,2015-01-26,"transect"
-77.0418,0.93705,2015-08-29,"transect"
-77.01687,0.92929,2012-10-19,"transect"
-77.05162,0.92541,2013-10-19,"transect"
-77.01812,0.95039,2010-11-10,"transect"
-77.06908,0.90698,2013-11-02,"transect"
-77.05661,0.91499,2019-06-23,"transect"
-77.0256,0.90383,2012-05-01,"transect"
-77.05489,0.91656,2017-03-14,"transect"
-77.00206,0.95305,2017-12-10,"transect"
-77.03448,0.90444,2011-07-13,"transect"
-77.01687,0.9482,2016-07-05,"transect"
-77.02871,0.94614,2013-07-12,"transect"
-77.02684,0.9373,2014-12-14,"transect"
-77.01406,0.92845,2014-01-27,"transect"
-77.02248,0.9282,2012-12-22,"transect"
-77.03682,0.91196,2014-10-14,"transect"
-77.06565,0.90771,2016-11-25,"transect"
-77.03261,0.91438,2011-06-11,"transect"
-77.03495,0.90322,2015-09-02,"transect"
-77.04632,0.93148,2013-08-13,"transect"
-77.06128,0.91074,2013-10-23,"transect"
-77.0644,0.91074,2014-07-06,"transect"
-77.01095,0.93233,2014-09-12,"transect"
-77.05412,0.91911,2011-09-19,"transect"
-77.01064,0.92396,2017-03-03,"transect"
-77.06892,0.90735,2011-03-01,"transect"
-77.00643,0.9522,2012-05-11,"transect"
-77.02591,0.90529,2014-08-09,"transect"
-77.00783,0.94905,2017-02-15,"transect"
-77.02326,0.94869,2018-11-25,"transect"
-77.02295,0.9282,2017-03-22,"transect"
-77.04508,0.93257,2010-12-15,"transect"
-77.04336,0.91584,2018-09-18,"transect"
-77.05879,0.91487,2015-02-20,"transect"
-77.02388,0.90419,2011-04-13,"transect"
-77.01952,0.93996,2018-05-19,"transect"
-77.04134,0.93342,2014-04-29,"transect"
-77.02045,0.93269,2020-04-02,"transect"
-77.0323,0.9333,2020-03-23,"transect"
-77.01313,0.94384,2013-09-28,"transect"
-77.0376,0.9145,2015-02-12,"transect"
-77.05225,0.91681,2013-09-14,"transect"
-77.00736,0.93572,2015-04-26,"transect"
-77.02357,0.95075,2014-08-20,"transect"
-77.01219,0.94275,2016-05-29,"transect"
-77.02871,0.91111,2018-07-17,"transect"
-77.03121,0.94578,2018-11-17,"transect"
-77.04788,0.93014,2012-06-27,"transect"
-77.03526,0.93184,2018-02-23,"transect"
-77.05661,0.91669,2017-08-04,"transect"
-77.0337,0.92711,2012-02-29,"transect"
-77.03993,0.91947,2014-10-11,"transect"
-77.01531,0.94348,2011-03-15,"transect"
-77.0284,0.91268,2015-09-23,"transect"
-77.04523,0.93233,2018-10-05,"transect"
-77.05069,0.91935,2016-03-28,"transect"
-77.06175,0.91232,2015-11-04,"transect"
-77.05318,0.92348,2011-07-15,"transect"
-77.0457,0.93039,2015-11-08,"transect"
-77.039,0.92638,2018-10-17,"transect"
-77.05084,0.91741,2015-01-05,"transect"
-77.04274,0.93487,2014-07-29,"transect"
-77.00393,0.95305,2013-10-22,"transect"
-77.0256,0.90965,2017-02-02,"transect"
-77.05115,0.91753,2013-04-27,"transect"
-77.01936,0.91729,2019-02-26,"transect"
-77.03728,0.9339,2019-03-27,"transect"
-77.01531,0.91947,2014-12-05,"transect"
-77.00596,0.95293,2018-06-16,"transect"
-77.03775,0.92566,2016-02-12,"transect"
-77.05069,0.92154,2012-03-11,"transect"
-77.01858,0.94142,2017-01-07,"transect"
-77.03619,0.90395,2015-12-20,"transect"
-77.00612,0.95039,2012-10-06,"transect"
-77.04196,0.92457,2020-03-12,"transect"
-77.01438,0.90747,2014-08-17,"transect"
-77.02591,0.90892,2019-01-04,"transect"
-77.03806,0.93887,2013-02-10,"transect"
-77.0323,0.92881,2018-12-20,"transect"
-77.03432,0.94178,2020-04-03,"transect"
-77.03838,0.91826,2015-01-14,"transect"
-77.03074,0.93596,2012-09-25,"transect"
-77.03791,0.91171,2012-03-10,"transect"
-77.05334,0.91317,2013-03-12,"transect"
-77.0284,0.91086,2013-02-12,"transect"
-77.00736,0.93645,2012-09-19,"transect"
-77.015,0.94675,2014-05-16,"transect"
-77.03105,0.9316,2017-06-14,"transect"
-77.06612,0.90747,2016-03-22,"transect"
-77.06767,0.90626,2013-07-18,"transect"
-77.05443,0.91923,2020-01-19,"transect"
-77.01936,0.95742,2020-03-22,"transect"
-77.02154,0.92238,2011-01-13,"transect"
-77.02934,0.91693,2019-03-09,"transect"
-77.01375,0.93342,2012-01-06,"transect"
-77.02419,0.9493,2017-03-31,"transect"
-77.01266,0.94142,2011-05-11,"transect"
-77.01406,0.90614,2015-09-25,"transect"
-77.01266,0.93281,2014-01-01,"transect"
-77.01718,0.92384,2016-06-24,"transect"
-77.02762,0.9322,2018-09-29,"transect"
-77.01406,0.90723,2016-04-06,"transect"
-77.03308,0.94069,2014-05-01,"transect"
-77.05053,0.91753,2018-03-07,"transect"
-77.04289,0.93536,2018-07-22,"transect"
-77.03152,0.91438,2018-12-02,"transect"
-77.02419,0.90432,2017-07-07,"transect"
-77.06721,0.90711,2019-08-05,"transect"
-77.01469,0.95014,2016-10-03,"transect"
-77.04539,0.92226,2016-04-14,"transect"
-77.01406,0.95645,2016-12-26,"transect"
-77.01578,0.94833,2015-12-16,"transect"
-77.03432,0.94275,2012-01-29,"transect"
-77.0083,0.9402,2015-09-20,"transect"
-77.02528,0.90808,2012-11-19,"transect"
-77.0658,0.90795,2010-07-06,"transect"
-77.00814,0.94045,2017-06-21,"transect"
-77.03479,0.92784,2019-02-16,"transect"
-77.02715,0.91474,2020-04-08,"transect"
-77.02201,0.90723,2010-11-03,"transect"
-77.02809,0.95172,2014-05-13,"transect"
-77.03386,0.90698,2016-05-11,"transect"
-77.01765,0.92384,2013-05-30,"transect"
-77.02279,0.90444,2016-07-27,"transect"
-77.01515,0.90674,2015-04-24,"transect"
-77.02061,0.90529,2015-03-18,"transect"
-77.01095,0.94675,2017-02-17,"transect"
-77.06284,0.90929,2019-09-16,"transect"
-77.01282,0.94069,2014-05-20,"transect"
-77.04913,0.92663,2018-02-22,"transect"
-77.01422,0.95051,2019-11-11,"transect"
-77.03775,0.92663,2019-01-01,"transect"
-77.02528,0.95051,2010-02-12,"transect"
-77.03386,0.92772,2015-07-16,"transect"
-77.04819,0.91693,2016-11-02,"transect"
-77.06674,0.90795,2018-12-04,"transect"
-77.02934,0.90444,2013-02-23,"transect"
-77.05115,0.9139,2016-11-04,"transect"
-77.02887,0.93608,2016-04-25,"transect"
-77.0203,0.93245,2018-07-20,"transect"
-77.01905,0.95293,2017-08-26,"transect"
-77.02435,0.91559,2010-06-01,"transect"
-77.04492,0.91572,2012-09-28,"transect"
-77.01453,0.94857,2019-04-08,"transect"
-77.015,0.93293,2010-04-24,"transect"
-77.01874,0.95729,2013-07-21,"transect"
-77.00206,0.95233,2016-05-18,"transect"
-77.03401,0.90735,2012-06-15,"transect"
-77.02388,0.94566,2010-09-05,"transect"
-77.04835,0.91693,2018-04-22,"transect"
-77.01438,0.95548,2015-04-15,"transect"
-77.00986,0.94311,2015-06-19,"transect"
-77.03728,0.93378,2019-10-19,"transect"
-77.05115,0.92117,2016-01-30,"transect"
-77.0178,0.94966,2011-09-22,"transect"
-77.04383,0.9322,2012-02-23,"transect"
-77.03432,0.93633,2015-05-18,"transect"
-77.02357,0.92857,2019-12-14,"transect"
-77.0136,0.90662,2012-09-01,"transect"
-77.05287,0.91741,2015-11-06,"transect"
-77.027,0.92978,2017-01-30,"transect"
-77.03495,0.92735,2013-07-27,"transect"
-77.03915,0.93851,2018-11-22,"transect"
-77.01625,0.90747,2012-12-30,"transect"
-77.01515,0.94942,2010-07-10,"transect"
-77.04258,0.93596,2016-02-15,"transect"
-77.0044,0.90492,2016-05-06,"transect"
-77.00627,0.95281,2010-07-04,"transect"
-77.0217,0.91644,2011-09-27,"transect"
-77.02965,0.93366,2015-11-15,"transect"
-77.04149,0.93608,2012-08-16,"transect"
-77.05786,0.91377,2012-07-05,"transect"
-77.02232,0.90747,2015-04-28,"transect"
-77.05614,0.91608,2018-04-04,"transect"
-77.01547,0.94651,2019-02-27,"transect"
-77.01827,0.94142,2019-03-25,"transect"
-77.05786,0.91487,2014-03-28,"transect"
-77.03947,0.93633,2018-08-23,"transect"
-77.02497,0.92748,2014-11-20,"transect"
-77.03978,0.93342,2019-12-19,"transect"
-77.02061,0.90516,2018-09-21,"transect"
-77.027,0.91111,2015-03-27,"transect"
-77.0616,0.91014,2012-10-11,"transect"
-77.04944,0.92651,2018-09-23,"transect"
-77.02186,0.93766,2012-04-26,"transect"
-77.0256,0.94227,2016-05-30,"transect"
-77.05115,0.92554,2016-01-28,"transect"
-77.02809,0.94711,2012-10-23,"transect"
-77.03713,0.91026,2012-01-08,"transect"
-77.06752,0.90686,2018-04-24,"transect"
-77.00362,0.95317,2019-08-19,"transect"
-77.01656,0.93936,2010-02-04,"transect"
-77.01219,0.93778,2016-03-17,"transect"
-77.05957,0.91256,2017-12-07,"transect"
-77.01282,0.94966,2010-05-01,"transect"
-77.02217,0.9373,2015-09-13,"transect"
-77.05022,0.92699,2020-03-20,"transect"
-77.03401,0.93317,2019-08-06,"transect"
-77.00284,0.95136,2012-02-19,"transect"
-77.02341,0.9562,2012-01-18,"transect"
-77.04399,0.92129,2018-11-04,"transect"
-77.0376,0.94081,2012-12-13,"transect"
-77.02045,0.91693,2015-10-09,"transect"
-77.03915,0.93414,2015-09-29,"transect"
-77.01515,0.93887,2015-11-30,"transect"
-77.03728,0.92129,2010-07-02,"transect"
-77.04274,0.93051,2014-06-12,"transect"
-77.051,0.91729,2019-07-01,"transect"
-77.02045,0.9379,2011-01-05,"transect"
-77.04212,0.92044,2015-02-23,"transect"
-77.05489,0.91244,2017-01-08,"transect"
-77.02622,0.90359,2016-11-06,"transect"
-77.03276,0.91911,2015-08-10,"transect"
-77.05988,0.91402,2016-08-11,"transect"
-77.02497,0.94784,2012-02-27,"transect"
-77.0298,0.90335,2012-11-30,"transect"
-77.04399,0.92614,2010-06-20,"transect"
-77.05396,0.92008,2015-05-27,"transect"
-77.02045,0.94905,2017-08-17,"transect"
-77.03557,0.90747,2016-03-06,"transect"
-77.03791,0.91511,2016-01-18,"transect"
-77.02326,0.9048,2014-04-18,"transect"
-77.02653,0.93839,2017-01-15,"transect"
-77.01266,0.94663,2011-02-02,"transect"
-77.0083,0.95293,2011-06-29,"transect"
-77.01032,0.9402,2016-01-25,"transect"
-77.05334,0.92335,2018-04-02,"transect"
-77.00861,0.93463,2011-10-14,"transect"
-77.02061,0.90662,2019-03-07,"transect"
-77.01453,0.9499,2014-04-24,"transect"
-77.05817,0.91547,2017-09-29,"transect"
-77.00767,0.93475,2013-06-04,"transect"
-77.03121,0.91426,2015-09-22,"transect"
-77.04274,0.92202,2013-01-18,"transect"
-77.01375,0.92808,2011-12-14,"transect"
-77.0164,0.94808,2016-04-04,"transect"
-77.02154,0.90516,2018-04-06,"transect"
-77.03152,0.93402,2014-10-07,"transect"
-77.03245,0.94554,2012-04-05,"transect"
-77.03557,0.9242,2011-08-07,"transect"
-77.02762,0.91183,2011-12-23,"transect"
-77.01734,0.94287,2014-01-20,"transect"
-77.01328,0.94057,2018-06-13,"transect"
-77.03308,0.92505,2018-02-01,"transect"
-77.01936,0.94008,2015-01-17,"transect"
-77.02232,0.94517,2010-01-01,"transect"
-77.03043,0.92432,2020-01-28,"transect"
-77.01562,0.95681,2014-03-13,"transect"
-77.01188,0.9356,2013-07-02,"transect"
-77.02248,0.9356,2014-01-22,"transect"
-77.03619,0.91135,2010-10-13,"transect"
-77.06986,0.90626,2016-02-09,"transect"
-77.02825,0.91766,2010-07-30,"transect"
-77.04476,0.93099,2013-02-25,"transect"
-77.06736,0.90662,2016-09-23,"transect"
-77.01469,0.90601,2010-12-07,"transect"
-77.02715,0.94833,2018-07-23,"transect"
-77.01656,0.94917,2013-12-25,"transect"
-77.02466,0.9048,2014-07-22,"transect"
-77.01765,0.94905,2010-06-21,"transect"
-77.03541,0.90711,2018-06-02,"transect"
-77.04227,0.93305,2012-07-31,"transect"
